,high,date
0,28.912521362304688,2007-12-31
1,28.76723289489746,2008-01-02
2,27.508060455322266,2008-01-03
3,27.99235725402832,2008-01-04
4,27.99235725402832,2008-01-07
5,27.508060455322266,2008-01-08
6,29.15467071533203,2008-01-09
7,30.89813995361328,2008-01-10
8,30.994998931884766,2008-01-11
9,32.4478874206543,2008-01-14
10,34.675655364990234,2008-01-15
11,36.273834228515625,2008-01-16
12,35.45052719116211,2008-01-17
13,36.17697525024414,2008-01-18
14,38.695316314697266,2008-01-21
15,41.16523361206055,2008-01-22
16,40.729366302490234,2008-01-23
17,40.632503509521484,2008-01-24
18,39.13118362426758,2008-01-25
19,40.14820861816406,2008-01-28
20,38.25945281982422,2008-01-29
21,37.19399642944336,2008-01-30
22,36.17697525024414,2008-01-31
23,37.4361457824707,2008-02-01
24,39.85763168334961,2008-02-12
25,39.51862335205078,2008-02-13
26,38.211021423339844,2008-02-14
27,38.646888732910156,2008-02-15
28,38.16259002685547,2008-02-18
29,38.93746566772461,2008-02-19
30,37.872013092041016,2008-02-20
31,38.16259002685547,2008-02-21
32,36.903419494628906,2008-02-22
33,38.211021423339844,2008-02-25
34,37.77515411376953,2008-02-26
35,38.93746566772461,2008-02-27
36,39.13118362426758,2008-02-29
37,41.11680221557617,2008-03-03
38,43.00556182861328,2008-03-04
39,45.76605224609375,2008-03-05
40,47.55794906616211,2008-03-06
41,44.942745208740234,2008-03-07
42,43.344566345214844,2008-03-10
43,43.24770736694336,2008-03-11
44,43.58671569824219,2008-03-12
45,43.925724029541016,2008-03-13
46,43.82886505126953,2008-03-14
47,44.5553092956543,2008-03-17
48,44.50688171386719,2008-03-18
49,45.28175354003906,2008-03-19
50,44.5553092956543,2008-03-20
51,45.523902893066406,2008-03-21
52,48.429683685302734,2008-03-24
53,51.81976318359375,2008-03-25
54,46.78307342529297,2008-03-26
55,46.008201599121094,2008-03-27
56,46.008201599121094,2008-03-28
57,45.4754753112793,2008-03-31
58,43.39299774169922,2008-04-01
59,43.58671569824219,2008-04-02
