,high,date
0,34.27200698852539,2013-02-27
1,34.73514175415039,2013-03-01
2,34.34919357299805,2013-03-04
3,32.882598876953125,2013-03-05
4,32.419464111328125,2013-03-06
5,32.882598876953125,2013-03-07
6,32.419464111328125,2013-03-08
7,32.26508712768555,2013-03-11
8,32.419464111328125,2013-03-12
9,31.879140853881836,2013-03-13
10,32.419464111328125,2013-03-14
11,31.608978271484375,2013-03-15
12,31.531789779663086,2013-03-18
13,31.647573471069336,2013-03-19
14,31.608978271484375,2013-03-20
15,31.608978271484375,2013-03-21
16,31.639854431152344,2013-03-22
17,31.639854431152344,2013-03-25
18,30.180978775024414,2013-03-26
19,30.06519317626953,2013-03-27
20,29.47855567932129,2013-03-28
21,29.47855567932129,2013-03-29
22,28.56000518798828,2013-04-01
23,26.70746421813965,2013-04-02
24,25.318058013916016,2013-04-03
25,25.472436904907227,2013-04-08
26,25.472436904907227,2013-04-09
27,25.472436904907227,2013-04-10
28,25.472436904907227,2013-04-11
29,25.472436904907227,2013-04-12
30,25.472436904907227,2013-04-15
31,25.472436904907227,2013-04-16
32,25.472436904907227,2013-04-17
33,25.472436904907227,2013-04-18
34,26.48361587524414,2013-04-19
35,26.64571189880371,2013-04-22
36,26.64571189880371,2013-04-23
37,25.858383178710938,2013-04-24
38,25.858383178710938,2013-04-25
39,26.24432945251465,2013-04-26
40,27.016220092773438,2013-04-29
41,26.63027572631836,2013-04-30
42,26.63027572631836,2013-05-02
43,26.089950561523438,2013-05-03
44,26.089950561523438,2013-05-06
45,26.089950561523438,2013-05-07
46,26.089950561523438,2013-05-08
47,26.089950561523438,2013-05-09
48,26.63027572631836,2013-05-10
49,26.63027572631836,2013-05-13
50,27.016220092773438,2013-05-14
51,27.016220092773438,2013-05-15
52,27.016220092773438,2013-05-16
53,26.167139053344727,2013-05-17
54,26.167139053344727,2013-05-20
55,26.398706436157227,2013-05-21
56,26.167139053344727,2013-05-22
57,26.09766960144043,2013-05-23
58,27.016220092773438,2013-05-24
59,26.63027572631836,2013-05-27
60,26.63027572631836,2013-05-28
61,26.63027572631836,2013-05-29
62,26.63027572631836,2013-05-30
63,27.78811264038086,2013-05-31
64,27.247787475585938,2013-06-03
65,27.247787475585938,2013-06-04
66,27.09341049194336,2013-06-05
67,27.02393913269043,2013-06-06
68,27.02393913269043,2013-06-07
69,27.02393913269043,2013-06-10
70,28.32843780517578,2013-06-11
71,28.32843780517578,2013-06-13
72,27.78811264038086,2013-06-14
73,27.94249153137207,2013-06-17
74,27.17059898376465,2013-06-18
75,28.17405891418457,2013-06-19
76,28.17405891418457,2013-06-20
77,28.17405891418457,2013-06-21
78,28.40562629699707,2013-06-24
79,28.40562629699707,2013-06-25
80,28.40562629699707,2013-06-26
81,28.56000518798828,2013-06-27
82,28.56000518798828,2013-06-28
83,28.56000518798828,2013-07-01
84,28.56000518798828,2013-07-02
85,28.938232421875,2013-07-03
86,31.261627197265625,2013-07-04
87,32.03351974487305,2013-07-05
88,32.04895782470703,2013-07-08
89,32.01808166503906,2013-07-09
90,31.639854431152344,2013-07-10
91,31.717042922973633,2013-07-11
92,31.724761962890625,2013-07-12
93,31.570383071899414,2013-07-15
94,31.879140853881836,2013-07-16
95,32.98294448852539,2013-07-17
96,34.11762619018555,2013-07-18
97,33.57730484008789,2013-07-19
98,32.80541229248047,2013-07-22
99,33.19135665893555,2013-07-23
100,33.84746551513672,2013-07-24
101,33.57730484008789,2013-07-25
102,33.03697967529297,2013-07-26
103,33.57730484008789,2013-07-29
104,37.82270812988281,2013-07-30
105,38.440223693847656,2013-07-31
106,38.594600677490234,2013-08-01
107,40.60152053833008,2013-08-02
108,47.08541488647461,2013-08-05
109,54.41838836669922,2013-08-06
110,50.94487380981445,2013-08-07
111,43.45751953125,2013-08-08
112,45.541629791259766,2013-08-09
113,46.691749572753906,2013-08-12
114,48.47481918334961,2013-08-13
115,46.699466705322266,2013-08-14
116,46.54508972167969,2013-08-15
117,47.47135925292969,2013-08-16
118,47.270668029785156,2013-08-19
119,46.699466705322266,2013-08-20
120,46.31352233886719,2013-08-22
121,46.08195495605469,2013-08-23
122,45.773197174072266,2013-08-26
123,45.541629791259766,2013-08-27
124,42.60844039916992,2013-08-28
125,39.366493225097656,2013-08-29
126,40.9102783203125,2013-08-30
127,46.467899322509766,2013-09-02
128,44.92411422729492,2013-09-03
129,43.99784469604492,2013-09-04
130,43.611900329589844,2013-09-05
131,43.99784469604492,2013-09-06
132,46.236331939697266,2013-09-09
133,44.383792877197266,2013-09-10
134,45.15568161010742,2013-09-11
135,46.460182189941406,2013-09-12
136,44.22941207885742,2013-09-13
137,41.68217086791992,2013-09-16
138,42.654754638671875,2013-09-17
139,44.152225494384766,2013-09-18
140,45.541629791259766,2013-09-23
141,45.310062408447266,2013-09-24
142,45.117088317871094,2013-09-25
143,43.611900329589844,2013-09-26
144,45.15568161010742,2013-09-27
145,45.15568161010742,2013-09-30
146,44.22941207885742,2013-10-01
147,44.769737243652344,2013-10-02
148,44.769737243652344,2013-10-03
149,45.15568161010742,2013-10-04
150,45.927574157714844,2013-10-07
151,45.38725280761719,2013-10-08
152,44.769737243652344,2013-10-09
153,44.769737243652344,2013-10-11
154,44.92411422729492,2013-10-14
155,43.60417938232422,2013-10-15
156,42.068115234375,2013-10-16
157,42.068115234375,2013-10-17
158,41.91373825073242,2013-10-18
159,40.524330139160156,2013-10-21
160,39.366493225097656,2013-10-22
161,39.057735443115234,2013-10-23
162,39.752437591552734,2013-10-24
163,37.82270812988281,2013-10-25
164,37.82270812988281,2013-10-28
165,38.98054885864258,2013-10-29
166,42.26108932495117,2013-10-30
167,42.45405960083008,2013-10-31
168,42.64703369140625,2013-11-01
169,42.64703369140625,2013-11-04
170,41.68217086791992,2013-11-05
171,40.9102783203125,2013-11-06
172,40.4471435546875,2013-11-07
173,39.9840087890625,2013-11-08
174,39.9840087890625,2013-11-11
175,39.829627990722656,2013-11-12
176,39.9840087890625,2013-11-13
177,39.366493225097656,2013-11-14
178,39.366493225097656,2013-11-15
179,40.63239669799805,2013-11-18
