,high,date
0,16.230209350585938,2000-01-04
1,15.678169250488281,2000-01-05
2,16.34062385559082,2000-01-06
3,17.444717407226562,2000-01-07
4,18.659225463867188,2000-01-10
5,19.87373161315918,2000-01-11
6,19.87373161315918,2000-01-12
7,19.542505264282227,2000-01-13
8,19.321678161621094,2000-01-14
9,19.321678161621094,2000-01-17
10,19.211278915405273,2000-01-18
11,18.659225463867188,2000-01-19
12,18.99045181274414,2000-01-20
13,18.99045181274414,2000-01-21
14,19.10086441040039,2000-01-24
15,18.99045181274414,2000-01-25
16,20.094545364379883,2000-01-26
17,20.977825164794922,2000-01-27
18,20.204959869384766,2000-01-28
19,19.87373161315918,2000-01-31
20,19.98414421081543,2000-02-01
21,19.76331901550293,2000-02-02
22,19.76331901550293,2000-02-03
23,19.76331901550293,2000-02-04
24,19.76331901550293,2000-02-07
25,19.76331901550293,2000-02-08
26,20.204959869384766,2000-02-09
27,20.425785064697266,2000-02-10
28,20.977825164794922,2000-02-11
29,20.867412567138672,2000-02-14
30,19.87373161315918,2000-02-15
31,19.652917861938477,2000-02-16
32,20.315372467041016,2000-02-17
33,20.53618621826172,2000-02-18
34,20.315372467041016,2000-02-21
35,20.315372467041016,2000-02-22
36,20.094545364379883,2000-02-23
37,19.87373161315918,2000-02-24
38,19.76331901550293,2000-02-25
39,19.652917861938477,2000-02-28
40,19.432092666625977,2000-02-29
41,19.432092666625977,2000-03-01
42,19.321678161621094,2000-03-02
43,18.99045181274414,2000-03-03
44,18.769638061523438,2000-03-06
45,18.21758460998535,2000-03-07
46,18.21758460998535,2000-03-08
47,19.321678161621094,2000-03-09
48,19.652917861938477,2000-03-10
49,18.3279972076416,2000-03-13
50,18.1071834564209,2000-03-14
51,17.99677085876465,2000-03-15
52,17.444717407226562,2000-03-16
53,17.886356353759766,2000-03-17
54,18.99045181274414,2000-03-20
55,19.76331901550293,2000-03-21
56,20.977825164794922,2000-03-22
57,21.971519470214844,2000-03-23
58,21.198640823364258,2000-03-24
59,20.425785064697266,2000-03-27
60,20.204959869384766,2000-03-28
61,20.425785064697266,2000-03-29
62,21.419466018676758,2000-03-30
63,20.53618621826172,2000-03-31
64,19.76331901550293,2000-04-03
65,19.76331901550293,2000-04-04
66,19.87373161315918,2000-04-05
67,19.87373161315918,2000-04-06
68,19.652917861938477,2000-04-07
69,19.10086441040039,2000-04-10
70,18.99045181274414,2000-04-11
71,19.542505264282227,2000-04-12
72,19.76331901550293,2000-04-13
73,18.880037307739258,2000-04-14
74,17.886356353759766,2000-04-17
75,18.21758460998535,2000-04-18
76,18.21758460998535,2000-04-19
77,17.886356353759766,2000-04-20
78,17.775943756103516,2000-04-21
79,17.665544509887695,2000-04-24
80,17.113489151000977,2000-04-25
81,17.22390365600586,2000-04-26
82,16.34062385559082,2000-04-27
83,16.561437606811523,2000-04-28
84,16.34062385559082,2000-05-01
85,16.561437606811523,2000-05-02
86,16.230209350585938,2000-05-03
87,16.34062385559082,2000-05-04
88,16.782262802124023,2000-05-05
89,17.555130004882812,2000-05-08
90,17.555130004882812,2000-05-09
91,18.99045181274414,2000-05-10
92,17.886356353759766,2000-05-11
93,18.21758460998535,2000-05-12
94,18.548810958862305,2000-05-15
95,18.548810958862305,2000-05-16
96,19.321678161621094,2000-05-17
97,18.659225463867188,2000-05-18
98,18.99045181274414,2000-05-19
99,18.1071834564209,2000-05-22
100,17.444717407226562,2000-05-23
101,17.113489151000977,2000-05-24
102,17.444717407226562,2000-05-25
103,17.33431625366211,2000-05-26
104,17.775943756103516,2000-05-29
105,17.665544509887695,2000-05-30
106,18.21758460998535,2000-05-31
107,18.21758460998535,2000-06-01
108,18.438411712646484,2000-06-02
109,18.21758460998535,2000-06-05
110,17.99677085876465,2000-06-06
111,17.99677085876465,2000-06-07
112,17.665544509887695,2000-06-08
113,17.444717407226562,2000-06-09
114,17.33431625366211,2000-06-12
115,17.22390365600586,2000-06-13
116,17.22390365600586,2000-06-14
117,17.22390365600586,2000-06-15
118,17.22390365600586,2000-06-16
119,17.113489151000977,2000-06-19
120,17.22390365600586,2000-06-20
121,17.113489151000977,2000-06-21
122,17.113489151000977,2000-06-22
123,17.003076553344727,2000-06-23
124,16.782262802124023,2000-06-26
125,16.782262802124023,2000-06-27
126,16.671850204467773,2000-06-28
127,16.892675399780273,2000-06-29
128,16.45103645324707,2000-06-30
129,16.395822525024414,2000-07-03
130,16.395822525024414,2000-07-04
131,16.395822525024414,2000-07-05
132,16.395822525024414,2000-07-06
133,18.076406478881836,2000-07-07
134,18.076406478881836,2000-07-10
135,18.076406478881836,2000-07-11
136,18.076406478881836,2000-07-12
137,18.076406478881836,2000-07-13
138,18.076406478881836,2000-07-14
139,18.076406478881836,2000-07-17
140,18.076406478881836,2000-07-18
141,18.076406478881836,2000-07-19
142,18.076406478881836,2000-07-20
143,18.076406478881836,2000-07-21
144,18.076406478881836,2000-07-24
145,18.076406478881836,2000-07-25
146,18.076406478881836,2000-07-26
147,18.076406478881836,2000-07-27
148,18.076406478881836,2000-07-28
149,18.076406478881836,2000-07-31
150,18.076406478881836,2000-08-01
151,18.076406478881836,2000-08-02
152,18.076406478881836,2000-08-03
153,18.076406478881836,2000-08-04
154,18.076406478881836,2000-08-07
155,18.076406478881836,2000-08-08
156,18.076406478881836,2000-08-09
157,18.076406478881836,2000-08-10
158,18.076406478881836,2000-08-11
159,18.076406478881836,2000-08-14
160,18.076406478881836,2000-08-15
161,18.076406478881836,2000-08-16
162,18.076406478881836,2000-08-17
163,18.076406478881836,2000-08-18
164,18.076406478881836,2000-08-21
165,18.076406478881836,2000-08-22
166,18.076406478881836,2000-08-23
167,18.076406478881836,2000-08-24
168,18.076406478881836,2000-08-25
169,18.076406478881836,2000-08-28
170,18.076406478881836,2000-08-29
171,18.076406478881836,2000-08-30
172,18.076406478881836,2000-08-31
173,18.076406478881836,2000-09-01
174,18.076406478881836,2000-09-04
175,18.076406478881836,2000-09-05
176,18.076406478881836,2000-09-06
177,18.076406478881836,2000-09-07
178,18.076406478881836,2000-09-08
179,18.076406478881836,2000-09-11
180,18.076406478881836,2000-09-12
181,18.076406478881836,2000-09-13
182,18.076406478881836,2000-09-14
183,18.076406478881836,2000-09-15
184,18.076406478881836,2000-09-18
185,18.076406478881836,2000-09-19
186,18.076406478881836,2000-09-20
187,18.076406478881836,2000-09-21
188,18.076406478881836,2000-09-22
189,18.076406478881836,2000-09-25
190,18.076406478881836,2000-09-26
191,18.076406478881836,2000-09-27
192,18.076406478881836,2000-09-28
193,18.076406478881836,2000-09-29
194,18.076406478881836,2000-10-02
195,18.076406478881836,2000-10-03
196,18.076406478881836,2000-10-04
197,18.076406478881836,2000-10-05
198,18.076406478881836,2000-10-06
199,18.076406478881836,2000-10-09
200,18.076406478881836,2000-10-10
201,18.076406478881836,2000-10-11
202,18.076406478881836,2000-10-12
203,18.076406478881836,2000-10-13
204,18.076406478881836,2000-10-16
205,18.076406478881836,2000-10-17
206,18.076406478881836,2000-10-18
207,18.076406478881836,2000-10-19
208,18.076406478881836,2000-10-20
209,18.076406478881836,2000-10-23
210,18.076406478881836,2000-10-24
211,18.076406478881836,2000-10-25
212,18.076406478881836,2000-10-26
213,18.076406478881836,2000-10-27
214,18.076406478881836,2000-10-30
215,18.076406478881836,2000-10-31
216,18.076406478881836,2000-11-01
217,18.076406478881836,2000-11-02
218,18.076406478881836,2000-11-03
219,18.076406478881836,2000-11-06
220,18.076406478881836,2000-11-07
221,18.076406478881836,2000-11-08
222,18.076406478881836,2000-11-09
223,18.076406478881836,2000-11-10
224,18.076406478881836,2000-11-13
225,18.076406478881836,2000-11-14
226,18.076406478881836,2000-11-15
227,18.076406478881836,2000-11-16
228,18.076406478881836,2000-11-17
229,18.076406478881836,2000-11-20
230,18.076406478881836,2000-11-21
231,18.076406478881836,2000-11-22
232,18.076406478881836,2000-11-23
233,18.076406478881836,2000-11-24
234,18.076406478881836,2000-11-27
235,18.076406478881836,2000-11-28
236,18.076406478881836,2000-11-29
237,18.076406478881836,2000-11-30
238,18.076406478881836,2000-12-01
239,18.076406478881836,2000-12-04
240,18.076406478881836,2000-12-05
241,18.076406478881836,2000-12-06
242,18.076406478881836,2000-12-07
243,18.076406478881836,2000-12-08
244,18.076406478881836,2000-12-11
245,18.076406478881836,2000-12-12
246,18.076406478881836,2000-12-13
247,18.076406478881836,2000-12-14
248,18.076406478881836,2000-12-15
249,18.076406478881836,2000-12-18
250,18.076406478881836,2000-12-19
251,18.076406478881836,2000-12-20
252,18.076406478881836,2000-12-21
253,18.076406478881836,2000-12-22
254,18.076406478881836,2000-12-25
255,18.076406478881836,2000-12-26
256,18.076406478881836,2000-12-27
257,18.076406478881836,2000-12-28
258,18.076406478881836,2000-12-29
259,18.076406478881836,2001-01-01
260,18.076406478881836,2001-01-02
261,18.076406478881836,2001-01-03
262,18.076406478881836,2001-01-04
263,18.076406478881836,2001-01-05
264,18.076406478881836,2001-01-08
265,18.076406478881836,2001-01-09
266,18.076406478881836,2001-01-10
267,18.076406478881836,2001-01-11
268,18.076406478881836,2001-01-12
269,18.076406478881836,2001-01-15
270,18.076406478881836,2001-01-16
271,18.076406478881836,2001-01-17
272,18.076406478881836,2001-01-18
273,18.076406478881836,2001-01-19
274,18.076406478881836,2001-01-22
275,18.076406478881836,2001-01-23
276,18.076406478881836,2001-01-24
277,18.076406478881836,2001-01-25
278,18.076406478881836,2001-01-26
279,18.076406478881836,2001-01-29
280,18.076406478881836,2001-01-30
281,18.076406478881836,2001-01-31
282,18.076406478881836,2001-02-01
283,18.076406478881836,2001-02-02
284,18.076406478881836,2001-02-05
285,18.076406478881836,2001-02-06
286,18.076406478881836,2001-02-07
287,18.076406478881836,2001-02-08
288,18.076406478881836,2001-02-09
289,18.076406478881836,2001-02-12
290,18.076406478881836,2001-02-13
291,18.076406478881836,2001-02-14
292,18.076406478881836,2001-02-15
293,18.076406478881836,2001-02-16
294,18.076406478881836,2001-02-19
295,18.076406478881836,2001-02-20
296,18.076406478881836,2001-02-21
297,18.076406478881836,2001-02-22
298,18.076406478881836,2001-02-23
299,18.076406478881836,2001-02-26
300,18.076406478881836,2001-02-27
301,18.076406478881836,2001-02-28
302,18.076406478881836,2001-03-01
303,18.076406478881836,2001-03-02
304,18.076406478881836,2001-03-05
305,18.076406478881836,2001-03-06
306,18.076406478881836,2001-03-07
307,18.076406478881836,2001-03-08
308,18.076406478881836,2001-03-09
309,18.076406478881836,2001-03-12
310,18.076406478881836,2001-03-13
311,18.076406478881836,2001-03-14
312,18.076406478881836,2001-03-15
313,18.076406478881836,2001-03-16
314,18.076406478881836,2001-03-19
315,18.076406478881836,2001-03-20
316,18.076406478881836,2001-03-21
317,18.076406478881836,2001-03-22
318,18.076406478881836,2001-03-23
319,18.076406478881836,2001-03-26
320,18.076406478881836,2001-03-27
321,18.076406478881836,2001-03-28
322,18.076406478881836,2001-03-29
323,18.076406478881836,2001-03-30
324,18.076406478881836,2001-04-02
325,18.076406478881836,2001-04-03
326,18.076406478881836,2001-04-04
327,18.076406478881836,2001-04-05
328,18.076406478881836,2001-04-06
329,18.076406478881836,2001-04-09
330,18.076406478881836,2001-04-10
331,18.076406478881836,2001-04-11
332,18.076406478881836,2001-04-12
333,18.076406478881836,2001-04-13
334,18.076406478881836,2001-04-16
335,18.076406478881836,2001-04-17
336,18.076406478881836,2001-04-18
337,18.076406478881836,2001-04-19
338,18.076406478881836,2001-04-20
339,18.076406478881836,2001-04-23
340,18.076406478881836,2001-04-24
341,18.076406478881836,2001-04-25
342,18.076406478881836,2001-04-26
343,18.076406478881836,2001-04-27
344,18.076406478881836,2001-04-30
345,18.076406478881836,2001-05-01
346,18.076406478881836,2001-05-02
347,18.076406478881836,2001-05-03
348,18.076406478881836,2001-05-04
349,18.076406478881836,2001-05-07
350,18.076406478881836,2001-05-08
351,18.076406478881836,2001-05-09
352,18.076406478881836,2001-05-10
353,18.076406478881836,2001-05-11
354,18.076406478881836,2001-05-14
355,18.076406478881836,2001-05-15
356,18.076406478881836,2001-05-16
357,18.076406478881836,2001-05-17
358,18.076406478881836,2001-05-18
359,18.076406478881836,2001-05-21
360,18.076406478881836,2001-05-22
361,18.076406478881836,2001-05-23
